         4809926 function calls (4665996 primitive calls) in 94.254 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      320    0.002    0.000    0.052    0.000 <frozen importlib._bootstrap_external>:1062(get_code)
       18    0.000    0.000    0.051    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:497(build_gufunc_wrapper)
      213    0.000    0.000    0.051    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1058(wrapper)
       22    0.000    0.000    0.050    0.002 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:391(rebuild)
       22    0.000    0.000    0.050    0.002 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler.py:226(_rebuild)
       18    0.000    0.000    0.049    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:453(build)
       18    0.000    0.000    0.049    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:429(_compile_wrapper)
       45    0.000    0.000    0.049    0.001 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/executionengine.py:94(finalize_object)
     3965    0.048    0.000    0.048    0.000 {built-in method posix.open}
       52    0.001    0.000    0.048    0.001 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_axis_nan_policy.py:413(axis_nan_policy_decorator)
      440    0.001    0.000    0.046    0.000 /home/ali/venv/lib/python3.12/site-packages/librosa/core/audio.py:201(__soundfile_load)
        8    0.000    0.000    0.045    0.006 /home/ali/venv/lib/python3.12/site-packages/moviepy/audio/io/readers.py:102(skip_chunk)
        1    0.000    0.000    0.045    0.045 /usr/lib/python3.12/idlelib/rpc.py:577(__getmethods)
   216134    0.041    0.000    0.044    0.000 {method 'get' of 'dict' objects}
      440    0.002    0.000    0.044    0.000 /home/ali/venv/lib/python3.12/site-packages/soundfile.py:556(__init__)
       85    0.002    0.000    0.043    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1087(_load_defined_symbols)
     8803    0.042    0.000    0.042    0.000 {method 'recv' of '_socket.socket' objects}
     9158    0.014    0.000    0.042    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/tools.py:69(cvsecs)
     4092    0.042    0.000    0.042    0.000 {method 'encode' of 'ImagingEncoder' objects}
       18    0.000    0.000    0.041    0.002 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:429(rebuild)
       52    0.000    0.000    0.040    0.001 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:562(__init__)
      796    0.001    0.000    0.040    0.000 <frozen posixpath>:431(realpath)
      300    0.000    0.000    0.039    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/entrypoints.py:23(init_all)
     1364    0.039    0.000    0.039    0.000 {method 'div' of 'torch._C.TensorBase' objects}
      880    0.001    0.000    0.039    0.000 /usr/lib/python3.12/logging/__init__.py:1686(handle)
     1364    0.038    0.000    0.038    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.038    0.038 /usr/lib/python3.12/importlib/metadata/__init__.py:901(entry_points)
      287    0.000    0.000    0.038    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:910(<genexpr>)
248229/247930    0.038    0.000    0.038    0.000 {built-in method builtins.len}
      880    0.003    0.000    0.037    0.000 /usr/lib/python3.12/logging/__init__.py:1746(callHandlers)
      440    0.005    0.000    0.037    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/rawread.py:58(__init__)
      441    0.001    0.000    0.037    0.000 /usr/lib/python3.12/tempfile.py:716(opener)
      796    0.008    0.000    0.036    0.000 <frozen posixpath>:440(_joinrealpath)
   176706    0.025    0.000    0.036    0.000 /usr/lib/python3.12/inspect.py:291(ismodule)
      441    0.003    0.000    0.036    0.000 /usr/lib/python3.12/tempfile.py:382(_mkstemp_inner)
      320    0.003    0.000    0.034    0.000 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
     7017    0.020    0.000    0.034    0.000 <frozen posixpath>:179(dirname)
     4572    0.006    0.000    0.034    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3269(round)
5285/5193    0.005    0.000    0.034    0.000 /usr/lib/python3.12/contextlib.py:132(__enter__)
       52    0.000    0.000    0.034    0.001 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:140(__init__)
      880    0.002    0.000    0.034    0.000 /usr/lib/python3.12/logging/__init__.py:1011(handle)
        4    0.000    0.000    0.034    0.008 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/wrappers.py:138(build_ufunc_wrapper)
     4841    0.005    0.000    0.033    0.000 /usr/lib/python3.12/re/__init__.py:174(search)
    15605    0.020    0.000    0.033    0.000 <frozen posixpath>:71(join)
     7800    0.033    0.000    0.033    0.000 {method 'close' of '_io.BufferedReader' objects}
      300    0.001    0.000    0.033    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:744(load_additional_registries)
      456    0.007    0.000    0.033    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/lib/arraypad.py:533(pad)
     3486    0.004    0.000    0.033    0.000 /usr/lib/python3.12/subprocess.py:1135(_get_devnull)
     1020    0.002    0.000    0.032    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/extending.py:129(decorate)
    18772    0.024    0.000    0.032    0.000 /usr/lib/python3.12/idlelib/rpc.py:368(_stage0)
      320    0.032    0.000    0.032    0.000 {built-in method marshal.loads}
      441    0.022    0.000    0.031    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/function_base.py:24(linspace)
    10459    0.020    0.000    0.031    0.000 /usr/lib/python3.12/contextlib.py:530(callback)
      880    0.001    0.000    0.030    0.000 /usr/lib/python3.12/logging/__init__.py:1266(emit)
    14438    0.030    0.000    0.030    0.000 {method 'release' of '_thread.lock' objects}
       10    0.000    0.000    0.029    0.003 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:681(run)
      880    0.002    0.000    0.029    0.000 /usr/lib/python3.12/logging/__init__.py:1148(emit)
      880    0.002    0.000    0.029    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/Clip.py:58(copy)
        6    0.029    0.005    0.029    0.005 {built-in method torch.max}
        5    0.000    0.000    0.029    0.006 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:667(_optimize_final_module)
     4574    0.006    0.000    0.028    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:53(_wrapfunc)
      440    0.021    0.000    0.028    0.000 /home/ali/venv/lib/python3.12/site-packages/soundfile.py:1190(_open)
      584    0.000    0.000    0.028    0.000 /usr/lib/python3.12/inspect.py:3308(signature)
       25    0.000    0.000    0.028    0.001 /home/ali/venv/lib/python3.12/site-packages/scipy/__init__.py:132(__getattr__)
     3488    0.015    0.000    0.028    0.000 /usr/lib/python3.12/contextlib.py:567(__exit__)
      881    0.028    0.000    0.028    0.000 {built-in method _thread.start_new_thread}
      584    0.001    0.000    0.027    0.000 /usr/lib/python3.12/inspect.py:3050(from_callable)
     1364    0.027    0.000    0.027    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
  995/594    0.005    0.000    0.027    0.000 /usr/lib/python3.12/inspect.py:2470(_signature_from_callable)
     7514    0.005    0.000    0.027    0.000 /usr/lib/python3.12/subprocess.py:1880(<genexpr>)
        1    0.000    0.000    0.027    0.027 /home/ali/Desktop/Projects/#03 WasReleasedToday/SPE/video_summarizer.py:158(detect_scenes_with_motion)
     1760    0.009    0.000    0.026    0.000 /usr/lib/python3.12/copy.py:61(copy)
        1    0.000    0.000    0.026    0.026 /home/ali/venv/lib/python3.12/site-packages/librosa/feature/spectral.py:1(<module>)
     8804    0.025    0.000    0.025    0.000 {method 'dump' of '_pickle.Pickler' objects}
      365    0.003    0.000    0.025    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
       52    0.001    0.000    0.025    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:371(_parse)
       40    0.000    0.000    0.024    0.001 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/module.py:29(parse_bitcode)
      440    0.002    0.000    0.024    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:1150(__str__)
      440    0.009    0.000    0.024    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:237(_parse_info)
      881    0.002    0.000    0.023    0.000 /usr/lib/python3.12/threading.py:616(set)
      440    0.005    0.000    0.023    0.000 /home/ali/venv/lib/python3.12/site-packages/librosa/util/utils.py:72(frame)
     7429    0.023    0.000    0.023    0.000 {method 'astype' of 'numpy.ndarray' objects}
     1760    0.004    0.000    0.023    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:725(external_write_mode)
    24380    0.005    0.000    0.023    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1314(new_registrations)
      287    0.001    0.000    0.023    0.000 /usr/lib/python3.12/importlib/metadata/_itertools.py:4(unique_everseen)
        1    0.000    0.000    0.023    0.023 /home/ali/venv/lib/python3.12/site-packages/librosa/core/convert.py:1(<module>)
    17435    0.022    0.000    0.022    0.000 {built-in method posix.close}
     1998    0.009    0.000    0.022    0.000 /usr/lib/python3.12/queue.py:122(put)
     2400    0.005    0.000    0.022    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:352(install_registry)
        1    0.000    0.000    0.022    0.022 /home/ali/venv/lib/python3.12/site-packages/librosa/core/notation.py:1(<module>)
      440    0.022    0.000    0.022    0.000 {built-in method posix.remove}
      387    0.003    0.000    0.022    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_util.py:377(getfullargspec_no_self)
        1    0.000    0.000    0.021    0.021 /home/ali/venv/lib/python3.12/site-packages/scipy/signal/windows/__init__.py:1(<module>)
     9158    0.019    0.000    0.021    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/tools.py:60(is_string)
     1698    0.002    0.000    0.021    0.000 /usr/lib/python3.12/subprocess.py:2208(terminate)
        5    0.000    0.000    0.021    0.004 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:723(add_ir_module)
        1    0.000    0.000    0.021    0.021 /home/ali/venv/lib/python3.12/site-packages/librosa/core/constantq.py:1(<module>)
      880    0.001    0.000    0.021    0.000 /usr/lib/python3.12/logging/__init__.py:1645(makeRecord)
     3259    0.003    0.000    0.021    0.000 {method 'any' of 'numpy.ndarray' objects}
     6704    0.009    0.000    0.021    0.000 /usr/lib/python3.12/re/__init__.py:280(_compile)
     1020    0.005    0.000    0.021    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:879(make_overload_template)
     1773    0.021    0.000    0.021    0.000 {built-in method numpy.frombuffer}
     8883    0.017    0.000    0.021    0.000 {built-in method _pickle.loads}
      440    0.009    0.000    0.020    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:464(format_meter)
        1    0.000    0.000    0.020    0.020 /home/ali/venv/lib/python3.12/site-packages/librosa/core/pitch.py:1(<module>)
     9702    0.014    0.000    0.020    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.020    0.020 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/charseq.py:1(<module>)
     6927    0.003    0.000    0.020    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:72(__enter__)
        1    0.000    0.000    0.020    0.020 /home/ali/venv/lib/python3.12/site-packages/scipy/signal/windows/_windows.py:1(<module>)
     1358    0.003    0.000    0.020    0.000 <frozen abc>:105(__new__)
     1706    0.002    0.000    0.020    0.000 /usr/lib/python3.12/subprocess.py:2176(send_signal)
5285/5201    0.007    0.000    0.020    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
      880    0.009    0.000    0.019    0.000 /usr/lib/python3.12/logging/__init__.py:298(__init__)
        1    0.000    0.000    0.019    0.019 /home/ali/venv/lib/python3.12/site-packages/scipy/fft/__init__.py:1(<module>)
      881    0.001    0.000    0.019    0.000 /usr/lib/python3.12/threading.py:424(notify_all)
      966    0.009    0.000    0.019    0.000 {built-in method builtins.__build_class__}
     5285    0.008    0.000    0.019    0.000 /usr/lib/python3.12/contextlib.py:299(helper)
    21127    0.014    0.000    0.019    0.000 /usr/lib/python3.12/threading.py:1483(current_thread)
      365    0.000    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:1520(find_spec)
   117747    0.019    0.000    0.019    0.000 {method 'append' of 'list' objects}
        4    0.000    0.000    0.019    0.005 /home/ali/venv/lib/python3.12/site-packages/numba/stencils/stencil.py:800(stencil)
        4    0.000    0.000    0.019    0.005 /home/ali/venv/lib/python3.12/site-packages/numba/stencils/stencil.py:822(decorated)
     2179    0.002    0.000    0.019    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/module.py:220(__next__)
     6927    0.003    0.000    0.019    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:78(__exit__)
     5456    0.010    0.000    0.019    0.000 /home/ali/venv/lib/python3.12/site-packages/torchvision/utils.py:619(_log_api_usage_once)
        4    0.000    0.000    0.018    0.005 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler.py:299(run_frontend)
      365    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1491(_get_spec)
     2232    0.006    0.000    0.018    0.000 /usr/lib/python3.12/_weakrefset.py:63(__iter__)
     4847    0.018    0.000    0.018    0.000 {method 'search' of 're.Pattern' objects}
     9322    0.018    0.000    0.018    0.000 {built-in method posix.read}
     3259    0.002    0.000    0.018    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/_methods.py:55(_any)
      594    0.006    0.000    0.017    0.000 /usr/lib/python3.12/inspect.py:2366(_signature_from_function)
        1    0.000    0.000    0.017    0.017 /home/ali/venv/lib/python3.12/site-packages/librosa/core/intervals.py:1(<module>)
8486/8447    0.017    0.000    0.017    0.000 {built-in method __new__ of type object at 0xa43b40}
        1    0.000    0.000    0.017    0.017 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_morestats.py:1(<module>)
      377    0.009    0.000    0.017    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/doccer.py:180(indentcount_lines)
      357    0.001    0.000    0.017    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
      276    0.001    0.000    0.017    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/modules/batchnorm.py:159(forward)
     4092    0.017    0.000    0.017    0.000 {method 'view' of 'torch._C.TensorBase' objects}
8006/4900    0.007    0.000    0.017    0.000 {method 'format' of 'str' objects}
      440    0.006    0.000    0.017    0.000 /home/ali/venv/lib/python3.12/site-packages/librosa/util/utils.py:238(valid_audio)
        1    0.000    0.000    0.016    0.016 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_discrete_distns.py:1(<module>)
        5    0.000    0.000    0.016    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/decorators.py:49(__new__)
        5    0.000    0.000    0.016    0.003 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/gufunc.py:67(__init__)
      443    0.004    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1593(find_spec)
      440    0.004    0.000    0.016    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/std.py:686(_decr_instances)
     1764    0.004    0.000    0.016    0.000 /usr/lib/python3.12/selectors.py:351(register)
     3259    0.003    0.000    0.016    0.000 {method 'min' of 'numpy.ndarray' objects}
      300    0.000    0.000    0.016    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/runtime/nrt.py:19(initialize)
    30623    0.016    0.000    0.016    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.016    0.016 /home/ali/venv/lib/python3.12/site-packages/numba/core/runtime/nrtdynmod.py:205(compile_nrt_functions)
      114    0.000    0.000    0.016    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/modules/activation.py:132(forward)
