         3789495 function calls (3566026 primitive calls) in 302.661 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/package/package_importer.py:726(_patched_getfile)
      117    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cgutils.py:450(is_null)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cpu.py:291(finalize)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cpu.py:45(create_module)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:163(make_concrete_template)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/numbers.py:44(int_sub_impl)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:711(joinpath)
      485    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3045(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:942(loop_tail)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1011(handle)
      448    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:96(add_node)
       19    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/triton/runtime/jit.py:278(is_constexpr)
     1308    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:1239(_remaining_time)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2761(_make_nmtuple)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/untyped_passes.py:445(run_pass)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/JpegImagePlugin.py:860(jpeg_factory)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:341(subtarget)
       36    0.000    0.000    0.000    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
     1656    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/analysis.py:40(<genexpr>)
       35    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:97(__repr__)
      232    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:602(push_state)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:2908(op_COMPARE_OP)
      500    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pysrt/srttime.py:152(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1420(set_env)
      103    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/_utils.py:9(__init__)
      662    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/utils.py:108(__init__)
      832    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
     1202    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:1247(_check_timeout)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:516(_validate_sigs)
       12    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/module.py:237(_dispose)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:792(_op_POP_JUMP_IF)
       17    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1882(get_outgoing_states)
      133    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1809(get_top_block)
       10    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:513(format_constant)
      662    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/tqdm/utils.py:112(__format__)
       10    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:539(not_)
      100    0.000    0.000    0.000    0.000 /home/ali/Desktop/Projects/#03 WasReleasedToday/SPE/video_summarizer.py:66(time_to_srt_timestamp)
       83    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:255(__init__)
      132    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:294(_is_implicit_new_block)
      381    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:204(function)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:867(op_RETURN_VALUE)
      182    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:268(_cleanup)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/analysis.py:651(find_literally_calls)
      4/3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:508(__getitem__)
     1348    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:243(key)
      182    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:656(add_refprune_pass)
      290    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/numpy_support.py:86(from_dtype)
      183    0.000    0.000    0.000    0.000 {method 'decode_bytes' of 'builtins.CoreBPE' objects}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:5361(assign_item)
      135    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_weakrefset.py:21(__enter__)
       22    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:103(traverse_types)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/module.py:151(triple)
      342    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/analysis.py:138(<genexpr>)
      388    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:716(__init__)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/transforms.py:6(create_pass_manager_builder)
       63    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:377(__init__)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:399(resolve_value_type_prefer_literal)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:205(_build_cfg)
      687    0.000    0.000    0.000    0.000 /usr/lib/python3.12/idlelib/rpc.py:252(decoderesponse)
       57    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeinfer.py:110(union)
      104    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/Image.py:3392(_decompression_bomb_check)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:472(__unliteral__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1266(emit)
      200    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler_machinery.py:385(resolve_requires)
       15    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir_utils.py:387(replace_vars_inner)
     1135    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:118(__str__)
      169    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:195(with_lineno)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ctypes/__init__.py:49(create_string_buffer)
      225    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:173(_label_suffix)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:687(Union)
      620    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/decoder.py:343(raw_decode)
      479    0.000    0.000    0.000    0.000 {method 'data_ptr' of 'torch._C.StorageBase' objects}
      418    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       95    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/modules/container.py:354(__iter__)
       67    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:521(descr)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/listobj.py:48(size)
      132    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:133(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1148(emit)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:429(_format_parsed_parts)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/targetconfig.py:272(_make_compression_dictionary)
      806    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      992    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3265(_round_dispatcher)
      194    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:918(__init__)
     1009    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:810(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/lowering.py:853(default_handler)
     1270    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:247(wrap_constant_value)
      204    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/utils.py:485(__setitem__)
    83/15    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir_utils.py:457(visit_vars_inner)
      312    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler_machinery.py:28(__exit__)
     1576    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:276(__contains__)
      479    0.000    0.000    0.000    0.000 {built-in method torch._C._len_torch_dispatch_stack}
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:95(create_function_pass_manager)
      687    0.000    0.000    0.000    0.000 /usr/lib/python3.12/idlelib/rpc.py:601(__init__)
      379    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1330(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:1958(op_BUILD_SLICE)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1301(is_package)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/slicing.py:123(fix_stride)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/removerefctpass.py:99(remove_unnecessary_nrt_usage)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:964(read)
       68    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/itanium_mangler.py:74(repl)
      150    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:1294(is_dataclass)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/transforms.py:13(__init__)
       62    0.000    0.000    0.000    0.000 {method 'zero_' of 'torch._C.TensorBase' objects}
       12    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/triton/runtime/jit.py:311(mangle_type)
      121    0.000    0.000    0.000    0.000 /usr/lib/python3.12/idlelib/run.py:365(getrecursionlimit)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typeinfer.py:290(__call__)
      490    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:59(__len__)
        5    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:440(unify)
       34    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:237(descr)
       84    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:1114(add_attribute)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/JpegImagePlugin.py:336(_open)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:738(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:576(get_getattr)
      312    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/compiler_machinery.py:24(__enter__)
      419    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/utils.py:281(__len__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/removerefctpass.py:37(_legalize)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:420(_find_postorder)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:2654(op_BUILD_TUPLE)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:904(getfile)
       86    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/lowering.py:1428(getvar)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cgutils.py:299(__getattr__)
      155    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/video/VideoClip.py:674(set_position)
      541    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/lowering.py:307(typeof)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/passmanagers.py:111(_dispose)
      106    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
